Time [s],Channel 0
1.102772000,0
1.104740500,1
1.105437500,0
1.106003500,1
1.106703500,0
1.108001000,1
1.108700000,0
1.109997500,1
1.110696500,0
1.111997000,1
1.112694000,0
1.113997000,1
1.114673500,0
1.115996500,1
1.116673000,0
1.118017500,1
1.118949000,0
1.119996500,1
1.120673000,0
1.121996500,1
1.122673000,0
1.123996500,1
1.124673000,0
1.125996500,1
1.126673000,0
1.127996500,1
1.128673000,0
1.129996500,1
1.130673000,0
1.131996500,1
1.132672500,0
1.133996500,1
1.134672500,0
1.135996500,1
1.136672500,0
1.138017500,1
1.138953500,0
1.139997000,1
1.140673000,0
1.141996500,1
1.142673000,0
1.143996500,1
1.144673000,0
1.145996500,1
1.146673000,0
1.147996500,1
1.148673000,0
1.149996500,1
1.150673000,0
1.151996500,1
1.152673000,0
1.153996500,1
1.154673000,0
1.155996500,1
1.156673000,0
1.158017500,1
1.158946500,0
1.159996500,1
1.160673000,0
1.161996500,1
1.162673000,0
1.163996500,1
1.164673000,0
1.165996500,1
1.166673000,0
1.167996500,1
1.168673000,0
1.169996500,1
1.170673000,0
1.171996500,1
1.172673000,0
1.173996500,1
1.174673000,0
1.175996500,1
1.176673000,0
1.178017500,1
1.178946000,0
1.179996500,1
1.180672500,0
1.181996500,1
1.182672500,0
1.183996500,1
1.184672500,0
1.185996500,1
1.186672500,0
1.187996500,1
1.188672500,0
1.189996500,1
1.190672500,0
1.191996500,1
1.192672500,0
1.193996500,1
1.194673000,0
1.195996500,1
1.196673000,0
1.198017000,1
1.198957500,0
1.200000000,1
1.200739500,0
1.201997000,1
1.202772500,0
1.204739000,1
1.205439500,0
1.206003000,1
1.206705000,0
1.208003000,1
1.208702000,0
1.209999500,1
1.210698500,0
1.211997000,1
1.212695000,0
1.213997000,1
1.214673500,0
1.215996500,1
1.216673000,0
1.218017000,1
1.218949000,0
1.219996500,1
1.220673000,0
1.221996500,1
1.222673000,0
1.223996500,1
1.224672500,0
1.225996500,1
1.226672500,0
1.227996500,1
1.228672500,0
1.229996500,1
1.230672500,0
1.231996500,1
1.232672500,0
1.233996500,1
1.234673000,0
1.235996500,1
1.236673000,0
1.238017000,1
1.238951000,0
1.239997000,1
1.240673000,0
1.241996500,1
1.242673000,0
1.243996500,1
1.244672500,0
1.245996500,1
1.246672500,0
1.247996500,1
1.248672500,0
1.249996500,1
1.250672500,0
1.251996500,1
1.252672500,0
1.253996500,1
1.254672500,0
1.255996500,1
1.256672500,0
1.258017000,1
1.258946000,0
1.259996500,1
1.260672500,0
1.261996500,1
1.262672500,0
1.263996500,1
1.264672500,0
1.265996500,1
1.266672500,0
1.267996500,1
1.268672500,0
1.269996500,1
1.270672500,0
1.271996500,1
1.272672500,0
1.273996500,1
1.274672500,0
1.275996500,1
1.276672500,0
1.278017000,1
1.278948500,0
1.279996500,1
1.280672500,0
1.281996500,1
1.282672500,0
1.283996500,1
1.284672500,0
1.285996000,1
1.286672500,0
1.287996000,1
1.288672500,0
1.289996000,1
1.290672500,0
1.291996000,1
1.292672500,0
1.293996000,1
1.294672500,0
1.295996000,1
1.296672500,0
1.298017000,1
1.298957000,0
1.300000000,1
1.300739000,0
1.301996500,1
1.302772000,0
1.304736500,1
1.305433000,0
1.306000000,1
1.306699000,0
1.307996500,1
1.308695500,0
1.309996500,1
1.310693000,0
1.311996500,1
1.312697000,0
1.313996500,1
1.314672500,0
1.315996000,1
1.316672000,0
1.318017000,1
1.318945500,0
1.319996000,1
1.320672000,0
1.321996000,1
1.322672000,0
1.323996000,1
1.324672500,0
1.325996000,1
1.326672500,0
1.327996000,1
1.328672500,0
1.329996000,1
1.330672500,0
1.331996000,1
1.332672500,0
1.333996000,1
1.334672500,0
1.335996000,1
1.336672500,0
1.338017000,1
1.338950500,0
1.339996500,1
1.340672500,0
1.341996000,1
1.342672500,0
1.343996000,1
1.344672500,0
1.345996000,1
1.346672500,0
1.347996000,1
1.348672500,0
1.349996000,1
1.350672500,0
1.351996000,1
1.352672500,0
1.353996000,1
1.354672500,0
1.355996000,1
1.356672500,0
1.358017000,1
1.358948500,0
1.359996000,1
1.360672500,0
1.361996000,1
1.362672500,0
1.363996000,1
1.364672500,0
1.365996000,1
1.366672000,0
1.367996000,1
1.368672000,0
1.369996000,1
1.370672000,0
1.371996000,1
1.372672000,0
1.373996000,1
1.374672000,0
1.375996000,1
1.376672000,0
1.378016500,1
1.378948000,0
1.379996000,1
1.380672000,0
1.381996000,1
1.382672000,0
1.383996000,1
1.384672000,0
1.385996000,1
1.386672500,0
1.387996000,1
1.388672500,0
1.389996000,1
1.390672500,0
1.391996000,1
1.392672500,0
1.393996000,1
1.394672500,0
1.395996000,1
1.396672000,0
1.398016500,1
1.398954000,0
1.399999500,1
1.400738500,0
1.401996500,1
1.402771500,0
1.404737500,1
1.405434500,0
1.406002500,1
1.406700500,0
1.407998500,1
1.408696500,0
1.409996500,1
1.410693000,0
1.411996500,1
1.412692500,0
1.413996500,1
1.414672000,0
1.415996000,1
1.416672500,0
1.418016500,1
1.418945500,0
1.419996000,1
1.420672000,0
1.421996000,1
1.422672000,0
1.423996000,1
1.424672000,0
1.425996000,1
1.426672000,0
1.427996000,1
1.428672000,0
1.429996000,1
1.430672000,0
1.431996000,1
1.432672000,0
1.433996000,1
1.434672000,0
1.435996000,1
1.436672000,0
1.438016500,1
1.438952500,0
1.439996000,1
1.440672000,0
1.441996000,1
1.442672000,0
1.443996000,1
1.444672000,0
1.445996000,1
1.446672000,0
1.447996000,1
1.448672000,0
1.449996000,1
1.450672000,0
1.451996000,1
1.452672000,0
1.453996000,1
1.454672000,0
1.455996000,1
1.456672000,0
1.458016500,1
1.458948000,0
1.459995500,1
1.460672000,0
1.461995500,1
1.462672000,0
1.463995500,1
1.464672000,0
1.465995500,1
1.466671500,0
1.467995500,1
1.468671500,0
1.469995500,1
1.470671500,0
1.471995500,1
1.472671500,0
1.473995500,1
1.474671500,0
1.475995500,1
1.476672000,0
1.478016500,1
1.478945500,0
1.479995500,1
1.480672000,0
1.481995500,1
1.482672000,0
1.483995500,1
1.484672000,0
1.485995500,1
1.486672000,0
1.487995500,1
1.488672000,0
1.489995500,1
1.490672000,0
1.491995500,1
1.492672000,0
1.493995500,1
1.494672000,0
1.495995500,1
1.496672000,0
1.498016500,1
1.498956500,0
1.499999500,1
1.500738500,0
1.501996000,1
1.502771500,0
1.504738500,1
1.505437000,0
1.506002000,1
1.506703000,0
1.508000500,1
1.508699500,0
1.509997000,1
1.510695500,0
1.511996000,1
1.512692500,0
1.513996000,1
1.514672500,0
1.515995500,1
1.516672000,0
1.518016500,1
1.518945500,0
1.519995500,1
1.520672000,0
1.521995500,1
1.522672000,0
1.523995500,1
1.524672000,0
1.525995500,1
1.526671500,0
1.527995500,1
1.528671500,0
1.529995500,1
1.530671500,0
1.531995500,1
1.532671500,0
1.533995500,1
1.534671500,0
1.535995500,1
1.536671500,0
1.538016000,1
1.538950000,0
1.539996000,1
1.540672000,0
1.541995500,1
1.542671500,0
1.543995500,1
1.544671500,0
1.545995500,1
1.546671500,0
1.547995500,1
1.548672000,0
1.549995500,1
1.550672000,0
1.551995500,1
1.552672000,0
1.553995500,1
1.554672000,0
1.555995500,1
1.556672000,0
1.558016000,1
1.558947500,0
1.559995500,1
1.560671500,0
1.561995500,1
1.562671500,0
1.563995500,1
1.564671500,0
1.565995500,1
1.566671500,0
1.567995500,1
1.568671500,0
1.569995500,1
1.570671500,0
1.571995500,1
1.572671500,0
1.573995500,1
1.574671500,0
1.575995500,1
1.576671500,0
1.578016000,1
1.578945000,0
1.579995500,1
1.580671500,0
1.581995500,1
1.582671500,0
1.583995500,1
1.584671500,0
1.585995500,1
1.586671500,0
1.587995500,1
1.588671500,0
1.589995500,1
1.590671500,0
1.591995500,1
1.592671500,0
1.593995500,1
1.594671500,0
1.595995500,1
1.596671500,0
1.598016000,1
1.598956000,0
1.599999000,1
1.600738000,0
1.601996000,1
1.602771000,0
1.604739000,1
1.605439000,0
1.606002000,1
1.606703500,0
1.608002000,1
1.608701500,0
1.609999000,1
1.610697500,0
1.611995500,1
1.612694000,0
1.613996000,1
1.614672000,0
1.615995500,1
1.616671500,0
1.618016000,1
1.618948000,0
1.619995500,1
1.620671500,0
1.621995500,1
1.622671500,0
1.623995500,1
1.624671500,0
1.625995500,1
1.626671500,0
1.627995500,1
1.628671500,0
1.629995000,1
1.630671500,0
1.631995000,1
1.632671500,0
1.633995000,1
1.634671500,0
1.635995000,1
1.636671500,0
1.638016000,1
1.638949500,0
1.639995500,1
1.640672000,0
1.641995000,1
1.642671500,0
1.643995000,1
1.644671500,0
1.645995000,1
1.646671500,0
1.647995000,1
1.648671500,0
1.649995000,1
1.650671500,0
1.651995000,1
1.652671500,0
1.653995000,1
1.654671500,0
1.655995000,1
1.656671500,0
1.658016000,1
1.658944500,0
1.659995000,1
1.660671000,0
1.661995000,1
1.662671000,0
1.663995000,1
1.664671000,0
1.665995000,1
1.666671000,0
1.667995000,1
1.668671500,0
1.669995000,1
1.670671500,0
1.671995000,1
1.672671500,0
1.673995000,1
1.674671000,0
1.675995000,1
1.676671000,0
1.678016000,1
1.678947500,0
1.679995000,1
1.680671500,0
1.681995000,1
1.682671500,0
1.683995000,1
1.684671500,0
1.685995000,1
1.686671500,0
1.687995000,1
1.688671500,0
1.689995000,1
1.690671500,0
1.691995000,1
1.692671500,0
1.693995000,1
1.694671500,0
1.695995000,1
1.696671000,0
1.698016000,1
1.698955500,0
1.699999000,1
1.700737500,0
1.701995500,1
1.702770500,0
1.704736000,1
1.705432000,0
1.705999500,1
1.706698000,0
1.707996000,1
1.708694500,0
1.709995500,1
1.710692000,0
1.711995500,1
1.712696500,0
1.713995500,1
1.714672000,0
1.715995000,1
1.716671000,0
1.718015500,1
1.718944500,0
1.719995000,1
1.720671000,0
1.721995000,1
1.722671000,0
1.723995000,1
1.724671000,0
1.725995000,1
1.726671000,0
1.727995000,1
1.728671000,0
1.729995000,1
1.730671500,0
1.731995000,1
1.732671500,0
1.733995000,1
1.734671500,0
1.735995000,1
1.736671500,0
1.738015500,1
1.738949500,0
1.739995500,1
1.740671500,0
1.741995000,1
1.742671000,0
1.743995000,1
1.744671000,0
1.745995000,1
1.746671000,0
1.747995000,1
1.748671000,0
1.749995000,1
1.750671000,0
1.751995000,1
1.752671000,0
1.753995000,1
1.754671000,0
1.755995000,1
1.756671000,0
1.758015500,1
1.758947500,0
1.759995000,1
1.760671000,0
1.761995000,1
1.762671000,0
1.763995000,1
1.764671000,0
1.765995000,1
1.766671000,0
1.767995000,1
1.768671000,0
1.769995000,1
1.770671000,0
1.771995000,1
1.772671000,0
1.773995000,1
1.774671000,0
1.775995000,1
1.776671000,0
1.778015500,1
1.778947500,0
1.779995000,1
1.780671000,0
1.781995000,1
1.782671000,0
1.783995000,1
1.784671000,0
1.785995000,1
1.786671000,0
1.787995000,1
1.788671000,0
1.789995000,1
1.790671000,0
1.791995000,1
1.792671000,0
1.793995000,1
1.794671000,0
1.795995000,1
1.796671000,0
1.798015500,1
1.798953000,0
1.799998500,1
1.800737000,0
1.801995000,1
1.802769500,0
1.804737000,1
1.805433500,0
1.806001500,1
1.806699500,0
1.807998000,1
1.808696000,0
1.809995000,1
1.810693000,0
1.811995000,1
1.812692000,0
1.813995000,1
1.814671500,0
1.815994500,1
1.816671000,0
1.818015500,1
1.818944500,0
1.819994500,1
1.820670500,0
1.821994500,1
1.822670500,0
1.823994500,1
1.824670500,0
1.825994500,1
1.826670500,0
1.827994500,1
1.828670500,0
1.829994500,1
1.830671000,0
1.831994500,1
1.832671000,0
1.833994500,1
1.834671000,0
1.835994500,1
1.836671000,0
1.838015500,1
1.838951500,0
1.839995000,1
1.840671500,0
1.841994500,1
1.842671000,0
1.843994500,1
1.844671000,0
1.845994500,1
1.846671000,0
1.847994500,1
1.848671000,0
1.849994500,1
1.850671000,0
1.851994500,1
1.852671000,0
1.853994500,1
1.854671000,0
1.855994500,1
1.856671000,0
1.858015500,1
1.858944000,0
1.859994500,1
1.860671000,0
1.861994500,1
1.862670500,0
1.863994500,1
1.864670500,0
1.865994500,1
1.866670500,0
1.867994500,1
1.868670500,0
1.869994500,1
1.870670500,0
1.871994500,1
1.872670500,0
1.873994500,1
1.874670500,0
1.875994500,1
1.876670500,0
1.878015500,1
1.878946500,0
1.879994500,1
1.880671000,0
1.881994500,1
1.882670500,0
1.883994500,1
1.884670500,0
1.885994500,1
1.886670500,0
1.887994500,1
1.888670500,0
1.889994500,1
1.890670500,0
1.891994500,1
1.892670500,0
1.893994500,1
1.894670500,0
1.895994500,1
1.896670500,0
1.898015000,1
1.898955000,0
1.899998000,1
1.900737000,0
1.901995000,1
1.902770000,0
1.904737500,1
1.905436000,0
1.906001000,1
1.906702000,0
1.908001000,1
1.908698500,0
1.909996000,1
1.910695000,0
1.911995000,1
1.912691000,0
1.913995000,1
1.914670500,0
1.915994500,1
1.916670000,0
1.918015000,1
1.918943500,0
1.919994500,1
1.920670000,0
1.921994500,1
1.922670000,0
1.923994500,1
1.924670000,0
1.925994500,1
1.926670000,0
1.927994500,1
1.928670000,0
1.929994500,1
1.930670000,0
1.931994500,1
1.932670500,0
1.933994500,1
1.934670500,0
1.935994500,1
1.936670500,0
1.938015000,1
1.938951500,0
1.939995000,1
1.940671000,0
1.941994500,1
1.942671000,0
1.943994500,1
1.944671000,0
1.945994500,1
1.946671000,0
1.947994500,1
1.948671000,0
1.949994500,1
1.950670500,0
1.951994500,1
1.952670500,0
1.953994500,1
1.954670500,0
1.955994500,1
1.956670500,0
1.958015000,1
1.958944000,0
1.959994500,1
1.960670500,0
1.961994500,1
1.962670500,0
1.963994500,1
1.964670500,0
1.965994500,1
1.966670500,0
1.967994500,1
1.968670500,0
1.969994500,1
1.970670500,0
1.971994500,1
1.972670500,0
1.973994500,1
1.974670500,0
1.975994000,1
1.976670500,0
1.978015000,1
1.978944000,0
1.979994000,1
1.980670500,0
1.981994000,1
1.982670500,0
1.983994000,1
1.984670500,0
1.985994000,1
1.986670500,0
1.987994000,1
1.988670500,0
1.989994000,1
1.990670500,0
1.991994000,1
1.992670500,0
1.993994000,1
1.994670500,0
1.995994000,1
1.996670500,0
1.998015000,1
1.998955000,0
1.999998000,1
2.000737000,0
2.001994500,1
2.002770000,0
2.004733000,1
2.005429500,0
2.005996500,1
2.006695500,0
2.007994500,1
2.008692000,0
2.009994500,1
2.010691500,0
2.011994500,1
2.012695000,0
2.013994500,1
2.014671000,0
2.015994000,1
2.016670500,0
2.018015000,1
2.018944000,0
2.019994000,1
2.020670500,0
2.021994000,1
2.022670000,0
2.023994000,1
2.024670000,0
2.025994000,1
2.026670000,0
2.027994000,1
2.028670000,0
2.029994000,1
2.030670000,0
2.031994000,1
2.032670000,0
2.033994000,1
2.034670000,0
2.035994000,1
2.036670000,0
2.038015000,1
2.038951000,0
2.039994500,1
2.040670500,0
2.041994000,1
2.042670000,0
2.043994000,1
2.044670000,0
2.045994000,1
2.046670000,0
2.047994000,1
2.048670000,0
2.049994000,1
2.050670000,0
2.051994000,1
2.052670000,0
2.053994000,1
2.054670000,0
2.055994000,1
2.056670000,0
2.058014500,1
2.058946000,0
2.059994000,1
2.060670000,0
2.061994000,1
2.062670000,0
2.063994000,1
2.064670000,0
2.065994000,1
2.066670000,0
2.067994000,1
2.068670000,0
2.069994000,1
2.070670000,0
2.071994000,1
2.072670000,0
2.073994000,1
2.074669500,0
2.075994000,1
2.076669500,0
2.078014500,1
2.078943000,0
2.079994000,1
2.080669500,0
2.081994000,1
2.082669500,0
2.083994000,1
2.084670000,0
2.085994000,1
2.086670000,0
2.087994000,1
2.088670000,0
2.089994000,1
2.090670000,0
2.091994000,1
2.092670000,0
2.093994000,1
2.094670000,0
2.095994000,1
2.096670000,0
2.098014500,1
2.098952000,0
2.099997500,1
2.100736500,0
2.101994500,1
2.102769500,0
2.104736000,1
2.105431500,0
2.105998500,1
2.106697500,0
2.107995000,1
2.108694000,0
2.109994500,1
2.110691000,0
2.111994500,1
2.112695500,0
2.113994500,1
2.114670500,0
2.115994000,1
2.116670000,0
2.118014500,1
2.118946000,0
2.119994000,1
2.120670000,0
2.121994000,1
2.122670000,0
2.123994000,1
2.124670000,0
2.125994000,1
2.126670000,0
2.127994000,1
2.128670000,0
2.129994000,1
2.130670000,0
2.131994000,1
2.132670000,0
2.133994000,1
2.134670000,0
2.135994000,1
2.136670000,0
2.138014500,1
2.138950500,0
2.139994000,1
2.140670000,0
2.141994000,1
2.142670000,0
2.143994000,1
2.144670000,0
2.145994000,1
2.146670000,0
2.147993500,1
2.148670000,0
2.149993500,1
2.150670000,0
2.151993500,1
2.152670000,0
2.153993500,1
2.154670000,0
2.155993500,1
2.156670000,0
2.158014500,1
2.158943000,0
2.159993500,1
2.160669500,0
2.161993500,1
2.162669500,0
2.163993500,1
2.164669500,0
2.165993500,1
2.166669500,0
2.167993500,1
2.168669500,0
2.169993500,1
2.170669500,0
2.171993500,1
2.172669500,0
2.173993500,1
2.174670000,0
2.175993500,1
2.176670000,0
2.178014500,1
2.178943000,0
2.179993500,1
2.180670000,0
2.181993500,1
2.182670000,0
2.183993500,1
2.184669500,0
2.185993500,1
2.186669500,0
2.187993500,1
2.188669500,0
2.189993500,1
2.190669500,0
2.191993500,1
2.192669500,0
2.193993500,1
2.194669500,0
2.195993500,1
2.196669500,0
2.198014500,1
2.198954000,0
2.199997500,1
2.200736500,0
2.201994000,1
2.202769000,0
2.204736000,1
2.205433500,0
2.206000000,1
2.206699500,0
2.207997000,1
2.208696000,0
2.209994000,1
2.210692000,0
2.211994000,1
2.212691000,0
2.213994000,1
2.214670000,0
2.215993500,1
2.216669500,0
2.218014500,1
2.218946000,0
2.219993500,1
2.220669500,0
2.221993500,1
2.222669500,0
2.223993500,1
2.224670000,0
2.225993500,1
2.226670000,0
2.227993500,1
2.228670000,0
2.229993500,1
2.230670000,0
2.231993500,1
2.232670000,0
2.233993500,1
2.234670000,0
2.235993500,1
2.236670000,0
2.238014000,1
2.238948000,0
2.239994000,1
2.240670500,0
2.241993500,1
2.242670000,0
2.243993500,1
2.244670000,0
2.245993500,1
2.246669500,0
2.247993500,1
2.248669500,0
2.249993500,1
2.250669500,0
2.251993500,1
2.252669500,0
2.253993500,1
2.254669500,0
2.255993500,1
2.256669500,0
2.258014000,1
2.258943000,0
2.259993500,1
2.260669500,0
2.261993500,1
2.262669500,0
2.263993500,1
2.264669500,0
2.265993500,1
2.266670000,0
2.267993500,1
